ISBN,Buchtitel,Auflage,Publikationsort,Publisher,Publikationsjahr,Seitenzahl,Verfasser,Herausgeber,Übersetzer,keineRolle,sonstigeRolle,Gattung_Genre,Sprache,SpracheOriginal
9783446269651; 3446269657,Alissa kauft ihren Tod,1. Auflage,München,Hanser,2022,301,"Ulickaja, Ljudmila Evgenʹevna",,"Braungardt, Ganna-Maria",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,rus
9783962020996; 3962020993,An den Regen,2. Auflage,Bremen,Sujet Verlag,2022,210,"Wafī, Farībā",,"Himmelreich, Jutta",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,per
9783039250233; 303925023X,"Anderswo, daheim",Erste Auflage,Basel,Lenos Verlag,2022,238,"Aboulela, Leila",,"Wehrli, Irma",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783499006494; 3499006499,Ankommen,,Hamburg,Rowohlt Taschenbuch Verlag,2022,345,"Pilcher, Rosamunde",,"Thiesmeyer, Ulrike",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783035805246; 3035805245,Asylstück und andere Geschichten,1. Auflage,Zürich,Diaphanes,2022,157,"Kavan, Anna",,"Schleif, Helma",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783959781022; 3959781024,Aus Traum und Tränen - sechs Dichterinnen aus Spanien,,Kassel, Jenior,2022,429,"Atencia, María Victoria; Luque, Aurora; Salas, Ada; Castaño, Yolanda; Ramón, Esther; Sánchez, María","Gómez-Montero, Javier",,,"Gómez-Montero, Javier",Anthologie; Lyrik,ger; spa,spa
9783462001709; 3462001701,Bretonisches Lied,1. Auflage,Köln,Kiepenheuer & Witsch,2022,185,"Le Clézio, J. M. G.",,"Wittmann, Uli",,,Fiktionale Darstellung; Erzählende Literatur,ger,fre
9783747203507; 3747203507,Church Ladies,"Deutsche Originalausgabe, 1. Auflage",Cadolzburg,ars vivendi,2022,195,"Philyaw, Deesha",,"Lohmann, Hans-Martin; Roth, Sabine",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9781800260498; 1800260490,Das dunkle Imperium,,Nottingham,Black Library,2022,823,"Haley, Guy",,"Friemann-Kleinow, David; Pigulla, Alexander; Hausmayer, Birgit",,,Fiktionale Darstellung; Science Fiction,ger,eng
9783423263191; 3423263199,Das Erbe des Weißen Wolfs,Deutsche Erstausgabe,München,dtv,2022,412,,"Górska, Danuta; Zwierzchowski, Marcin","Simon, Erik",,,Fiktionale Darstellung; Fantasy,ger,pol
9783803128539; 3803128536,Das heimliche Spiel und andere Erzählungen,,Berlin,Verlag Klaus Wagenbach,2022,301,"Morante, Elsa",,"Hurni-Maehler, Susanne; Pflug, Maja",,,Fiktionale Darstellung; Erzählende Literatur,ger,ita
9783038201113; 3038201111,Das Leben ist kein Abgrund,,Zürich,Dörlemann,2022,330,"Stafford, Jean",,"Dormagen, Adelheid; Dormagen, Jürgen",,"Dormagen, Jürgen",Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783865328076; 3865328075,Das Monster und andere Geschichten,,Bielefeld,Pendragon,2022,267,"Crane, Stephen","Butkus, Günther","Deprijck, Lucien",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783453322035; 3453322037,Das Protomolekül,Deutsche Erstausgabe,München,Wilhelm Heyne Verlag,2022,494,"Corey, James S. A.",,"Häußler, Marcel",,,Fiktionale Darstellung; Science Fiction,ger,eng
9783753000671; 3753000671,Das Unerwartete,1. Auflage,Hamburg,Ecco,2022,381,"Oates, Joyce Carol",,"Morawetz, Silvia",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783956195075,Das Zeichen der Vier,Genehmigte Sonderausgabe,Stuttgart,Reader's Digest,2022,415,"Doyle, Arthur Conan",,"Ahrens, Henning; Gliener, Adolf; Jacobi, Margarete; Lautenbach, Rudolf; Ottmann, Louis","Doyle, Arthur Conan; Doyle, Arthur Conan; Doyle, Arthur Conan",,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783596706150; 3596706157,Der Friedhof der vergessenen Bücher,,Frankfurt am Main,FISCHER Taschenbuch,2022,224,"Ruiz Zafón, Carlos",,"Grüneisen, Lisa; Schwaar, Peter",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783906311982; 3906311988,Der gefrorene Zulu im Diemtigtal und andere Geschichten,1. Auflage,Olten,Knapp,2022,166,"Jaccoud, Antoine",,,,,Fiktionale Darstellung; Erzählende Literatur,ger,fre
9783943117196; 3943117197,Der Kuchen,1. Auflage,Saarbrücken,Calambac Verlag,2022,131,"Maupassant, Guy de","Moreno Sobrino, Elena","Oppeln-Bronikowski, Friedrich von",,"Schmor, Olag",Anthologie; Erzählende Literatur,fre; ger,fre
9783832181765; 3832181768,"Der längste, strahlendste Tag",Erste Auflage,Köln,DuMont,2022,267,"Myers, Benjamin",,"Wasel, Ulrike; Timmermann, Klaus",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783608987003; 3608987002,Der Untergang von Númenor und andere Geschichten aus dem Zweiten Zeitalter von Mittelerde,,Stuttgart,Klett-Cotta,2022,430,"Tolkien, J. R. R.","Sibley, Brian; Tolkien, Christopher","Pesch, Helmut W.",,"Lee, Alan",Fiktionale Darstellung; Fantasy,ger,eng
9783730610992; 3730610996,Die besten Geschichten,,München,Anaconda,2022,190,"Henry, O.",,"Berlina, Alexandra",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9798438168850,Die graue Katze und andere unheilvolle Geschichten,,Erscheinungsort nicht ermittelbar,Detlef Eberwein,2022,127,"Pain, Barry","Eberwein, Detlef",,,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783957260727; 3957260728,Die Liebe zum Fahrrad,1. Taschenbuchausgabe,Bielefeld,Covadonga,2022,181,"Fournel, Paul",,"Mälzer, Nathalie; Rodecurt, Stefan",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,fre
9783492318792; 3492318797,Die perfekte Freundin,1.. Auflage,München,Piper,2022,160,"Shriver, Lionel",,"Richter-Nilsson, Christine",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783462053708; 3462053701,Die rote Pyramide,1. Auflage,Köln,Kiepenheuer & Witsch,2022,190,"Sorokin, Vladimir",,"Tretner, Andreas; Trottenberg, Dorothea",,,Fiktionale Darstellung; Erzählende Literatur,ger,rus
9781781935569; 1781935564,Die Söhne des Imperators,,"Nottingham, UK",Black Library,2022,280,,,"Hausmayer, Birgit; Jensen, Bent",,,Fiktionale Darstellung; Science Fiction,ger,eng
9783903124202; 3903124206,Ein Dichter bei Nacht,1. Auflage,Wien,Ketos,2022,221,"Nezval, Vítězslav; Čapek, Karel; Apollinaire, Guillaume","Cikán, Ondřej","Cikán, Ondřej",,,Anthologie; Gemischte Anthologien,cze; fre; ger,cze; fre
9783499010835; 3499010836,Ein ganzes Herz voll Weihnachten,Originalausgabe,Hamburg,Rowohlt Taschenbuch Verlag,2022,346,"Bartels, Inken; Caplin, Julie; Eder, Rebekka; Inusa, Manuela; Gabriel, Micaela A.; Georg, Miriam; Helland, Liv; Herzog, Katharina; Lüpkes, Sandra; Mohn, Kira; Moninger, Kristina; Moran, Kelly; Thorn, Ines; Wolf, Lena","Daume, Lea",,,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783835350564; 3835350560,"Ein kleines Menschlein, ein stummes Vögelchen, ein Käfig und die Welt",,Göttingen,Wallstein Verlag,2022,190,"Wojdowski, Bogdan",,"Wolff, Karin; Quinkenstein, Lothar",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,pol
9783959781039; 3959781032,El abrazo del ser más simple,,Kassel,Jenior,2022,221,"González Iglesias, Juan Antonio",,"Otto, André",,,Anthologie; Lyrik,ger; spa,spa
9783548291321,Endstation Leichenschauhaus,"Neuausgabe im Ullstein Taschenbuch, 1. Auflage",Berlin,Ullstein,2022,491,"Ellroy, James",,"Tree, Stephen",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783442772148; 3442772141,Erste Person Singular,"1. Auflage, genehmigte Taschenbuchausgabe",München,btb,2022,216,"Murakami, Haruki",,"Gräfe, Ursula",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,jpn
9783442771684; 3442771684,"Es ist, wie's ist","1. Auflage, genehmigte Taschenbuchausgabe",München,btb,2022,169,"Davis, Lydia",,"Hoffer, Klaus",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783960894988; 3960894988,Frankie - unvergesslich,1. Auflage,Mettingen,dead soft verlag,2022,336,"Stevens, Felice",,"Knybel, Elena",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783257071825; 3257071825,Frühlingsgefühle,,Zürich,Diogenes,2022,268,"Čechov, Anton Pavlovič","Stemmermann, Christine","Urban, Peter",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur: Anthologien,ger,rus
9783446272774; 3446272771,Gekrümmte Zeit in Krems,1. Auflage,München,Hanser,2022,93,"Magris, Claudio",,"Leube, Anna",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,ita
9783453274143; 3453274148,Geschichten aus der Heimat,Deutsche Erstausgabe,München,Heyne,2022,445,"Gluchovskij, Dmitrij Alekseevič",,"Pöhlmann, Christiane; Drevs, David; Zwerg, Franziska",,,Anthologie; Erzählende Literatur: Anthologien,ger,rus
9783863371944; 3863371941,Geschichten der übelsten Sorte,,Berlin,Weissbooks,2022,282,"Lutz, Garielle",,"Fricker, Christophe",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783865327857; 3865327850,Geschichten eines New Yorker Künstlers,,Bielefeld,Pendragon,2022,286,"Crane, Stephen",,"Jacober, Norbert",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,eng
9783755300366; 3755300362,Geschichten zu Weihnachten,,Königswinter,Petersberg,2022,255,"Lagerlöf, Selma",,"Franzos, Marie",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,swe
9783963115721; 3963115726,Gjak,1. Auflage,Halle (Saale),Mitteldeutscher Verlag,2022,127,"Papamarkos, Dēmosthenēs",,"Gravert, Angelika; Tsingas, Thanassis",,,Fiktionale Darstellung; Erzählende Literatur,ger,gre
9783462003604; 3462003607,Grand Union,1. Auflage,Köln,Kiepenheuer & Witsch,2022,271,"Smith, Zadie",,"Handels, Tanja",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783969991107; 3969991102,Heimweh,Erste Auflage,Göttingen,Steidl,2022,231,"Barrett, Colin",,"Oeser, Hans-Christian",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783946114840,Helden auf Straßen und Plätzen,,Gossenberg,OSTASIEN Verlag,2022,330,"Feng, Jicai",,"Bode, Kathrin",,,Anthologie; Erzählende Literatur: Anthologien,ger,chi
9783406791017; 3406791018,Hotel Seattle,,München,Verlag C.H. Beck oHG,2022,249,"King, Lily",,"Hesse, Hanna",,,Anthologie; Erzählende Literatur,ger,eng
9783961611317; 3961611319,In all deinen Farben,,München,Eisele,2022,319,"Babalola, Bolu",,"Sturm, Ursula C.",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783966750530; 3966750538,In Evaristos Apotheke,Erste Auflage,Köln,Kupido,2022,127,"Pessoa, Fernando",,,"Pessoa, Fernando; Pessoa, Fernando",,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger; por,por
9783423148306; 3423148306,Irische Passagiere,Lizenzausgabe,München,dtv,2022,285,"Ford, Richard",,"Heibert, Frank",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783424632224; 3424632228,Jeder Tag ist ein Geschenk,"1. Auflage, deutsche Erstausgabe",München,Kailash,2022,352,"Xenakēs, Stephanos",,"Lötscher, Susanne",,,Anthologie; Erzählende Literatur: Anthologien,ger,gre
9783935330480; 3935330480,Jenseits des Vergänglichen,Deutsche Ausgabe,Görlitz,Senfkorn,2022,269,"Fedorowicz, Krzysztof",,"Njemz, Hans Gregor",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,pol
9783962691424; 3962691421,Keltische Märchen,Genehmigte Lizenzausgabe,Hamburg,Impian GmbH,2022,1754,,,"Magin, Ulrich",,"Forrester, Kate",Anthologie,ger,eng
9783518472538; 3518472534,Mein Mann,Erste Auflage,Berlin,Suhrkamp,2022,168,"Bužarovska, Rumena",,"Langer, Benjamin",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,mac
9783552073050; 3552073051,Melancolia,1. Auflage,Wien,Paul Zsolnay Verlag,2022,272,"Cărtărescu, Mircea",,"Wichner, Ernest",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,rom
9783866602847; 3866602847,Möge die Nacht nicht enden,1. Auflage,Leipzig,Leipziger Literaturverlag,2022,155,"Polonskaja, Anželina",,"Ahrndt, Erich",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,rus
9783596188123; 3596188121,Mörderische Huren,Lizenzausgabe,Frankfurt am Main,FISCHER Taschenbuch,2022,220,"Bolaño, Roberto",,"Hansen, Christian",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,spa
9783546100205; 3546100204,Objekte des Begehrens,,Berlin,claassen,2022,239,"Sestanovich, Clare",,"Voit, Claudia",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783982225296; 3982225299,Papierschiffchen in der Wüste,,Karlsruhe,Edition Converso,2022,143,"Çelik, Ayşegül",,"Adatepe, Sabine",,"Weidner, Stefan",Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,tur
9783455013641; 3455013643,Parker Pyne ermittelt,1. Auflage,Hamburg,Atlantik,2022,234,"Christie, Agatha",,"Aubron-Bülles, Marcel",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage",ger,eng
9783895815904; 389581590X,Pläsier,,Berlin,Alexander Verlag Berlin,2022,148,"Maupassant, Guy de","Edl, Elisabeth","Edl, Elisabeth",,,Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945; Erzählende Literatur,ger,fre
9783940928214,Priester und Detektiv,,Bickenbach,Scratch Verlag,2022,246,"Chesterton, G. K.",,"Brandner, Sebastian",,,"Fiktionale Darstellung; Krimis, Thriller, Spionage; Historische Kriminalromane",ger,eng
9783293209282; 3293209289,Schiffsfieber,,Zürich,Unionsverlag,2022,309,"Barrett, Andrea",,"Nölle, Karen",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783755600060; 3755600064,Schnee im Mai,1. Auflage,Haar,Nagel & Kimche,2022,301,"Melnik, Kseniya",,"Reese, Hella",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783875128567; 3875128567,Science-Fiction aus China,2. überarbeitete Auflage,Augsburg,Maro,2022,160,"Chen, Qiufan; Chi, Hui; Jiang, Bo; Wang, Regina Kanyu; Xia, Jia; Liu, Ken; Engst, Anja; Dorsch, Julia; Kümmel, Anja; Nuss, Rudi; Böhm, Philipp","Dubro, Lukas; Meyer zu Venne, Felix; Dubro, Lukas; Schneider-Vielsäcker, Frederike; Xinmeng Xia, Xinmeng","Meyer zu Venne, Felix; Shen, Chong; Chen, Mengge",,"Wenker, Marius; Hyon, Ezequiel; Schramke, Claudia; Köster, Christoph; Rudek, Isabel; Janjira Meyer, Christine; Emir, Bilge; Weber, Judith",Anthologie; Erzählende Literatur,ger,chi
9783945237533; 394523753X,Sich selber sehen möchte die Welt,,Münster,Kleinheinrich,2022,375,"Christensen, Inger; Jenssen, Olav Christopher","Liedtke, Klaus-Jürgen","Liedtke, Klaus-Jürgen; Grössel, Hanns",,,Anthologie; Gemischte Anthologien,ger,dan
9783328602644; 332860264X,So etwas wie Glück,1. Auflage,München,Penguin Verlag,2022,251,"Burnside, John",,"Robben, Bernhard",,,Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783935597616; 3935597614,Solche wie Sie,Erste Auflage,Berlin,Dağyeli,2022,94,"Ergün, Sine",,"Yapıcı, Sebile",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,tur
9783737412001; 3737412006,Spanische Erzählungen,,Wiesbaden,S. Marix Verlag  ,2022,221,,"Lupette, Léonce W.","Lupette, Léonce W.",,,Anthologie; Erzählende Literatur: Anthologien,ger,spa
9783833242564; 3833242566,Star Wars - Geschichten von Jedi und Sith,1. Auflage,Stuttgart,Panini Books,2022,250,"Dawson, Delilah; Kogge, Michael; Segura, Alex","Heddle, Jennifer","Winter, Marc",,,"Fiktionale Darstellung; Science Fiction, Fantasy",ger,eng
9781800268319; 1800268319,The Horus Heresy,,"Nottingham, UK",Black Library,2022,937,"Dembski-Bowden, Aaron; McNeill, Graham",,"Knackstedt, Jan; Behrenbruch, Stefan",,,,ger,eng
9781800261112; 180026111X,The Horus Heresy,,"Nottingham, UK",Black Library,2022,810,"Kyme, Nick; Abnett, Dan","Goulding, Laurie","Gehart, Sebastian; Knackstedt, Jan; Roesner, Tobias",,,,ger,eng
9783499009389; 3499009382,The stories we write,Deutsche Erstausgabe,Hamburg,Kyss by Rowohlt Polaris,2022,493,"Dade, Olivia",,"Gerstner, Ulrike",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783848500833; 3848500833,Tiny love stories,,Germering,Groh,2022,207,,"Jones, Daniel","Bernhardt, Christiane",,,Anthologie; Geschenkbücher,ger,eng
9783948825096; 3948825092,Uraltes Holz und andere Geschichten,Deutsche Erstausgabe,Wendorf,Wandler Verlag,2022,160,"Gavin, Richard",,"Siefener, Michael",,,Fiktionale Darstellung; Erzählende Literatur,ger,eng
9783442770311; 3442770319,Versteckte Wunder,"1. Auflage, deutsche Erstausgabe",München,btb,2022,184,"Kwast, Ernest van der",,"Ecke, Andreas",,,Fiktionale Darstellung; Erzählende Literatur,ger,dut
9783959780360; 3959780362,Voces da terra - seis poetas Galegas,,Kassel,Jenior,2022,389,"Pozo Garza, Luz; Pato, Chus; Pallarés, Pilar; Novo, Olga; Cebreiro, María do; Tembrás, Dores","Gómez-Montero, Javier",,,,Anthologie; Lyrik,ger; glg,glg
9783949262180; 3949262180,Von Hasen und anderen Europäern,,Berlin,edition.fotoTAPETA,2022,255,"Maljarčuk, Tanja",,"Dathe, Claudia",,,Fiktionale Darstellung; Erzählende Literatur,ger,ukr
9783311150466; 3311150465,Wanderlust,,Zürich,Kampa,2022,221,,"Sidney, Aleksia",,,,Anthologie; Gemischte Anthologien,ger,eng; ger
9783950531022; 3950531025,Warten auf Mose und andere Erzählungen,1. Auflage 2022,Wien,SONATA,2022,510,,"Wang, Jing",,,,Erzählende Literatur,ger,chi
9783949554056; 394955405X,"Was mittwochs war, und freitags",Erste Auflage,Leipzig,Akono,2022,203,"Tadjo, Véronique; Baingana, Doreen; Kan, Toni; Gabonewe, Tuelo; Yiga, Eugene; Arac de Nyeko, Monica; Lever, Carla; Vladislavić, Ivan; Barya, Mildred Kiconco; Watson, Mary; Mbao, Wamuwi; Maximus, Howard M.-B.; Acan, Innocent Immaculate; Rachel, Zadok; Smith, Alex","Krützfeld, Jona Elisa; Brückner, Thomas","Brückner, Thomas",,"Emelife, Jennifer Chinenye; Wicomb, Zoë; Ilo, Innocent Chizaram",Anthologie; Erzählende Literatur: Anthologien,ger,eng
9783867302326; 3867302324,"Wie man lebt, so stirbt man",,,,2022,55,"Zola, Émile",,"Noch, Curt",,"Gereke, Vera",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,fre
9783903284197; 390328419X; 9789617165258,Winzige Anomalien,Erstausgabe,Ljubljana,LUD Literatura,2022,222,,,,,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur: Gegenwartsliteratur ab 1945,slv; ger,slv
9783961600762; 3961600767,Wunschtraum in den Wellen,Erste Auflage,Berlin,Elfenbein,2022,251,"Papadiamantēs, Alexandros",,"Schellinger, Andrea",,"Schellinger, Andrea",Fiktionale Darstellung; Erzählende Literatur: Hauptwerk vor 1945,ger,gre
9783328602330; 332860233X,Zwei Schwalben in Paris und andere fabelhafte Geschichten,1. Auflage,München,Penguin Verlag,2022,202,"Lelord, François",,"Pannowitsch, Ralf",,,Anthologie; Erzählende Literatur,ger,fre
9783862055593; 3862055590,Zwischen Himmel und Meer,,München,Iudicium,2022,545,,"Diefenbach, Thilo",,,,Erzählende Literatur: Anthologien,chi; ger,chi
9783442771462; 3442771463,Alter schützt vor Morden nicht,"1. Auflage, genehmigte Taschenbuchausgabe",München,btb,2021,138,"Tursten, Helene",,"Rüegger, Charlotta; Wolandt, Holger",,,Anthologie; Spannung,ger,swe
9783446267879; 3446267875,Always Happy Hour,1. Auflage,München,Hanser Berlin,2021,189,"Miller, Mary",,"Jacobs, Stefanie",,,Fiktionale Darstellung; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783311100669; 3311100662,Am Grunde des Flusses,1. Auflage,Zürich,Kampa Verlag,2021,144,"Kincaid, Jamaica",,"Kirsch, Sarah",,,Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783805200882; 3805200889,Ankommen,Deutsche Erstausgabe,Hamburg,Wunderlich,2021,345,"Pilcher, Rosamunde",,"Thiesmeyer, Ulrike",,,Anthologie; Erzählende Literatur: Gegenwartsliteratur ab 1945,ger,eng
9783946142850; 3946142850,Anthologie,,Berlin,Edition Romiosini,2021,201,"Chronopulu, Elisabet; Efstathiadis, Giannis; Phōskolu, Ursula; Oikonomu, Chrēstos; Kougioumtzi, Maria; Kousathanas, Panagiotis; Kyriakopoulos, Giorgos; Kythreotis, Christos; Maurudēs, Kōstas; Mitsou, Andreas; Palavos, Giannis; Papamoschos, Ilias A.; Sōtēropulu, Ersē",,"Hildebrand, Birgit; Klemm, Ulf–Dieter; Prinzinger, Michaela; Palantza, Elena",,,Anthologie; Erzählende Literatur: Anthologien; Erzählende Literatur,ger,gre
9783946142874; 3946142877,Anthologie,1. Auflage,Berlin,Edition Romiosini,2021,202,"Chronopulu, Elisabet; Efstathiadis, Giannis; Phōskolu, Ursula; Oikonomu, Chrēstos; Kougioumtzi, Maria; Kousathanas, Panagiotis; Kyriakopoulos, Giorgos; Kythreotis, Christos; Maurudēs, Kōstas; Mitsou, Andreas; Palavos, Giannis; Papamoschos, Ilias A.; Sotiropoulos, Ersi","Ministerium für Kultur, Republik Griechenland","Klemm, Ulf–Dieter; Hildebrand, Birgit; Prinzinger, Michaela; Palantza, Elena",,,Erzählende Literatur: Gegenwartsliteratur ab 1945; Erzählende Literatur,ger,gre
