"person_id","person_name","objekt_typ","rolle","objekt_id","publikationsjahr"
"P1133","Beier, Lily","Buch","Sonstige Rolle Buch","9783944284231",2013
"P12504","Nieblich, Wolfgang","Buch","Sonstige Rolle Buch","9783941524804",2016
"P11684","Mieck, Monica Maria","Buch","VerfasserIn Buch","9781515110934",2015
"P2270","Buchner, Manfred Kurt","Buch","VerfasserIn Buch","9783961031191",2017
"P2175","Brunn, Clemens","Buch","VerfasserIn Buch","9783959593373",2022
"P6972","Hesselbarth, Susann","Buch","Sonstige Rolle Buch","9783937799827",2016
"P19459","Winter, Beate","Literaturwettbewerb","Jurymitglied 2023","W2",NULL
"P6606","Heil, Heidrun","Buch","VerfasserIn Buch","9783754347362",2021
"P5290","Gilberg, Christel","Buch","VerlegerIn Buch","9783000507205",2015
"P16520","Siegbert, Michael","Buch","VerfasserIn Buch","9783754932544",2021
"P14579","Rostropowicz, Joanna","Buch","ÜbersetzerIn Buch","9788393041718",2011
"P5176","Georg, Rudolf","Buch","VerfasserIn Buch","9783756545483",2022
"P1236","Bennick, J.D.","Buch","Unklare Rolle Buch","9783748132400",2019
"P8911","Klumpjan, Manuela","Buch","HerausgeberIn Buch","9783961740925",2021
"P6049","Haacker, Christoph","Buch","HerausgeberIn Buch","9783938375440",2011
"P6086","Habel, Peter","Buch","VerfasserIn Buch","9783710322082",2015
"P3235","Dick, Marion","Literaturwettbewerb Ausgabe","GewinnerIn","WA32",2021
"P17102","Steiner, Nicola","Literaturwettbewerb Ausgabe","Jurymitglied","WA249",2023
"P17706","Tear, Asmodina","Buch","VerfasserIn Buch","9783903056978",2016
"P16541","Siegmund, Fabienne","Buch","VerfasserIn Buch","9783946425779",2019
"P154","Ahrends, Martin","Buch","Sonstige Rolle Buch","9783940691705",2015
"P8279","Kampmann, Rainer","Buch","VerfasserIn Buch","9783788812775",2009
"P5146","Geitlinger, Melanie","Buch","VerfasserIn Buch","9783757887810",2023
"P16016","Schuster, Marina","Buch","VerfasserIn Buch","9798613396764",2022
"P3597","Dörge, Christian","Buch","Unklare Rolle Buch","9783752987126",2020
"P14771","Röhlinger, Hanne","Buch","VerfasserIn Buch","9783949301193",2022
"P17205","Stevens, Hannah","Buch","VerfasserIn Buch","9783750750906",2022
"P11657","Michaels, Adi Mira","Buch","VerfasserIn Buch","9783932207310",2015
"P18787","Wascher, Uwe","Buch","VerfasserIn Buch","9783730819944",2023
"P12912","Pachner, Irene","Buch","VerfasserIn Buch","9783961116928",2017
"P4062","Eschbach, Andreas","Buch","Sonstige Rolle Buch","9783927071346",2011
"P20377","von Tingen, Ötti","Buch","Sonstige Rolle Buch","9783944284439",2014
"P10659","Lotter, Cornelia","Buch","VerfasserIn Buch","9783942829182",2011
"P3094","Deckart, Petra","Buch","VerfasserIn Buch","9783837206227",2009
"P8422","Kay, Anne","Buch","VerfasserIn Buch","9783957202468",2019
"P12597","Noack, Nancy","Buch","Sonstige Rolle Buch","9783942229371",2011
"P7031","Hiesener Kalcev, Ina","Buch","VerfasserIn Buch","9783844800395",2011
"P3567","Dwars, Jens-Fietje","Buch","HerausgeberIn Buch","9783943768503",2015
"P10443","Liesert, Christine","Buch","VerfasserIn Buch","9783893913725",2010
"P15565","Schmitt, Christina Marie","Buch","VerfasserIn Buch","9783925647635",2012
"P13616","Prinz, Jenny","Buch","Sonstige Rolle Buch","9783798604827",2012
"P12634","Normann, Regine","Buch","VerfasserIn Buch","9783347292192",2021
"P8398","Kaufmann, Ernst","Buch","Sonstige Rolle Buch","9783868412628",2021
"P15007","Sass, Sigurd","Buch","VerfasserIn Buch","9783754396551",2021
"P4379","Fillbrandt, Hildegard","Buch","Sonstige Rolle Buch","9783863320232",2014
"P8022","Johänning, Hannelore","Buch","VerfasserIn Buch","9783945692431",2022
"P16996","Starz, Hermann","Buch","VerfasserIn Buch","9783754104668",2021
"P16350","Segen, Rainer","Buch","VerfasserIn Buch","9783745093162",2017
"P4704","Freyer, Claudia","Buch","VerfasserIn Buch","9781530429141",2016
"P18414","Vidal, Fatima","Buch","HerausgeberIn Buch","9783952373460",2014
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA170",2016
"P15648","Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA147",2014
"P3001","Danker, Frauke","Buch","VerfasserIn Buch","9783981587395",2013
"P10951","Mai, Anna","Buch","VerfasserIn Buch","9783946348337",2022
"P15743","Scholz, Christa","Buch","Sonstige Rolle Buch","9783000341533",2011
"P9429","Krohberger, Andreas","Buch","VerfasserIn Buch","9783940830845",2018
"P1056","Becker, Peter von","Buch","VerfasserIn Buch","9783866482777",2017
"P1733","Boehm, Carsten J.","Buch","VerfasserIn Buch","9783745070484",2017
"P9687","Kuó, Franziska","Buch","Sonstige Rolle Buch","9783942229685",2012
"P10223","Leibrock, Felix","Buch","VerfasserIn Buch","9783839201909",2022
"P17424","Struhar, Stanislav","Buch","VerfasserIn Buch","9783990293881",2020
"P6224","Hallberg, Sibylle","Buch","VerfasserIn Buch","9783940926845",2018
"P9138","Kopainski, Alexander","Buch","Sonstige Rolle Buch","9783959915557",2020
"P13749","R.G. Fischer Verlag","Buch","VerlegerIn Buch","9783899509359",2008
"P2751","Christoff, Charlotte","Buch","VerfasserIn Buch","9783940238078",2008
"P6458","Hatzenbichler, Michael","Buch","VerfasserIn Buch","9783902990952",2018
"P4431","Fischer, Bruno","Buch","VerfasserIn Buch","9783955111298",2022
"P15882","Schubert, Sabine","Buch","VerfasserIn Buch","9783957203199",2021
"P4376","Fildhaut, Joachim","Buch","VerfasserIn Buch","9783935998192",2016
"P7052","Hilke, Arne","Buch","Sonstige Rolle Buch","9783347579040",2022
"P16661","Skora, André","Buch","HerausgeberIn Buch","9783961880461",2018
"P10793","Läubli, Martina","Literaturwettbewerb Ausgabe","Jurymitglied","WA135",2013
"P3948","Engel, Evamaria","Buch","HerausgeberIn Buch","9783897931732",2008
"P16848","Sperr, Martin","Buch","VerfasserIn Buch","9783886613984",2019
"P3120","Deinert, Hannelore","Buch","Unklare Rolle Buch","9783750408982",2019
"P14557","Rosenstern, Artur","Buch","HerausgeberIn Buch","9783947270156",2022
"P11937","Moser, János","Buch","VerfasserIn Buch","9783905910575",2015
"P14184","Retter, Kurt","Buch","VerfasserIn Buch","9783946679578",2018
"P17624","Sünder, Björn","Buch","Sonstige Rolle Buch","9783942229708",2012
"P13228","Pfadt, Thomas","Buch","VerfasserIn Buch","9783864604935",2016
"P1408","Bettauer, Hugo","Buch","VerfasserIn Buch","9783902950024",2013
"P7829","Jahn, Martin","Buch","Sonstige Rolle Buch","9783868058185",2010
"P9675","Kutschke, Svealena","Literaturwettbewerb Ausgabe","GewinnerIn","WA51",2008
"P193","Alber, Wolfgang","Buch","HerausgeberIn Buch","9783940086846",2010
"P6572","Hegemann, Helene","Buch","Sonstige Rolle Buch","9783943407204",2013
"P2149","Bruchmann, Martin","Buch","VerfasserIn Buch","9783963082214",2023
"P8819","Kleineberg, Maria-Luise Sonja","Buch","Sonstige Rolle Buch","9783942229630",2012
"P13394","Pisciotta, Salvatore","Buch","VerfasserIn Buch","9783863865917",2013
"P145","Ahlers, Rolf","Buch","VerfasserIn Buch","9783932030673",2015
"P139","Aeschbacher, Ursi Anna","Buch","Sonstige Rolle Buch","9783038670698",2022
"P187","Alavie, Ayeda","Buch","Sonstige Rolle Buch","9783866381476",2010
"P16016","Schuster, Marina","Buch","VerfasserIn Buch","9783757938802",2023
"P12882","Otto, Mario","Buch","VerfasserIn Buch","9783754106754",2021
"P8480","Keller, Ivonne","Buch","Sonstige Rolle Buch","9783765091131",2016
"P1044","Becker, Elke","Buch","VerfasserIn Buch","9783839205044",2023
"P6809","Henny, Alva","Buch","VerfasserIn Buch","9783903161238",2016
"P5956","Gögel, Brit","Buch","Sonstige Rolle Buch","9783944284415",2014
"P6710","Heizmann, Jeanpierre","Buch","VerfasserIn Buch","9783757563806",2023
"P15620","Schnatz, Isabella","Buch","VerfasserIn Buch","9783985275717",2022
"P2232","Brüggemeyer, Maik","Buch","HerausgeberIn Buch","9783548066097",2022
"P6380","Hart, Nina","Buch","Unklare Rolle Buch","9783746760483",2018
"P15140","Schattschneider, Peter","Buch","VerfasserIn Buch","9783758402760",2023
"P12763","Oliva, Antje","Buch","Sonstige Rolle Buch","9783957200259",2014
"P7003","Heydrich, Mark","Buch","VerfasserIn Buch","9783941657847",2013
"P4165","Falk, Rita","Buch","VerfasserIn Buch","9783423289917",2018
"P12930","Page, Timothy S.","Buch","Sonstige Rolle Buch","9783866751606",2011
"P8946","Kneifl, Edith","Buch","VerfasserIn Buch","9783839204108",2023
"P2559","Caduff, Corina","Literaturwettbewerb Ausgabe","Jurymitglied","WA5",2012
"P2787","Clemens, Björn","Buch","VerfasserIn Buch","9783949653032",2023
"P10958","Mai-Schoger, Yasmin","Buch","Unklare Rolle Buch","9783750437722",2020
"P15064","Schaad, Isolde","Buch","VerfasserIn Buch","9783857918704",2019
"P10590","Loew, Markus","Buch","VerfasserIn Buch","9783950345582",2018
"P8217","Kaiser, Reinhard","Buch","HerausgeberIn Buch","9783869712369",2021
"P12125","Müller, Dörte","Buch","VerfasserIn Buch","9783940830920",2017
"P19038","Weissensteiner, Elisabeth","Buch","VerfasserIn Buch","9783933995995",2013
"P3066","Daxer, Matthias","Buch","Sonstige Rolle Buch","9783957202437",2018
"P13267","Pfingstmann, Jennifer","Buch","VerfasserIn Buch","9783985280162",2022
"P15648","Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA228",2021
"P9967","Landkreis Augsburg","Buch","Unklare Rolle Buch","9783957861696",2018
"P4869","Fuchs, Margarita","Buch","VerfasserIn Buch","9783904068703",2023
"P5941","Gómez-Montero, Javier","Buch","HerausgeberIn Buch","9783869351476",2017
"P8210","Kaiser, Konstantin","Buch","VerfasserIn Buch","9783903522077",2022
"P4949","Fühmann, Franz","Buch","VerfasserIn Buch","9783356023770",2021
"P11751","Mirwald, Anita","Buch","Sonstige Rolle Buch","9783942229258",2011
"P13467","Pohlmann, Petra","Buch","HerausgeberIn Buch","9783948552404",2023
"P2778","Clark, Naoma","Buch","VerfasserIn Buch","9783492501897",2018
"P3386","Dombrowski, Fabian","Buch","Sonstige Rolle Buch","9783903006072",2014
"P10497","Lindmüller, Johannes","Buch","VerfasserIn Buch","9783988130051",2023
"P8396","Kaufmann, Alexander S.","Buch","VerfasserIn Buch","9783862152117",2011
"P19228","Weyers, Rita","Buch","VerfasserIn Buch","9783862790906",2011
"P16495","Sholem Aleykhem","Buch","Sonstige Rolle Buch","9783869398013",2010
"P11219","Mascheroni, Elisabeth","Buch","VerfasserIn Buch","9783952461181",2019
"P16946","Stafford, Sydney","Buch","Unklare Rolle Buch","9783752876642",2018
"P20291","thaller, jürgen","Buch","VerfasserIn Buch","9783347970106",2023
"P2094","Brigl, Patricia","Buch","HerausgeberIn Buch","9783941127067",2010
"P16107","Schweizer, Margarita","Buch","VerfasserIn Buch","9783750416536",2019
"P19558","Witzel, Herbert F.","Buch","VerfasserIn Buch","9783944324586",2021
"P19636","Wolf, Peter","Buch","VerfasserIn Buch","9783864552137",2022
"P16417","Sellheim, Karlheinz","Buch","HerausgeberIn Buch","9783864681844",2012
"P3385","Dombach, Roselinde","Buch","VerfasserIn Buch","9783959590662",2017
"P10176","Leeb, Christel","Buch","Sonstige Rolle Buch","9783990030677",2010
"P5464","Gotthelf, Jeremias","Buch","VerfasserIn Buch","9783257072525",2023
"P12533","Nielsen, Jens","Literaturwettbewerb Ausgabe","Jurymitglied","WA241",2022
"P6565","Hedderich, Gitte","Buch","Sonstige Rolle Buch","9783942229845",2012
"P1308","Berger, Uwe","Buch","VerfasserIn Buch","9783957202833",2020
"P14425","Rodgers, Davina","Literaturwettbewerb Ausgabe","Jurymitglied","WA126",2013
"P19866","Zahn, Astrid","Buch","Sonstige Rolle Buch","9783981292626",2011
"P16664","Skott, Kim","Buch","VerfasserIn Buch","9783755715610",2021
"P18216","Uhlig, Sigrid","Buch","VerfasserIn Buch","9783961452637",2018
"P18772","Warnecke, Petra","Buch","VerfasserIn Buch","9783000441776",2013
"P4010","Erdem, Elisabeth","Buch","HerausgeberIn Buch","9783552058750",2019
"P6992","Heuer, Lea","Literaturwettbewerb Ausgabe","Jurymitglied","WA228",2021
"P11585","Metzger, Christian","Buch","VerfasserIn Buch","9783959593526",2022
"P15497","Schmidt, Kathrin","Buch","VerfasserIn Buch","9783442743827",2013
"P14795","Röthlisberger, Erich","Buch","VerfasserIn Buch","9783903056978",2016
"P11194","Martin, Robert Patrick","Buch","VerfasserIn Buch","9783988850980",2023
"P14675","Rueß, Kerstin","Buch","Sonstige Rolle Buch","9783942229746",2012
"P1826","Borchers, Ulrich","Buch","VerfasserIn Buch","9783961459315",2020
"P13463","Pohl, Uwe","Buch","Sonstige Rolle Buch","9783957200259",2014
"P11045","Maniura, Michael","Buch","Unklare Rolle Buch","9783750415188",2020
"P12009","Muschiol, Bärbel","Buch","VerfasserIn Buch","9783955738747",2018
"P15648","Schneider, Gesa","Literaturwettbewerb Ausgabe","Jurymitglied","WA204",2019
"P9068","Koin, Vera C.","Buch","VerfasserIn Buch","9783957202024",2018
"P16508","Sickel, Nele","Buch","VerfasserIn Buch","9783981782967",2017
"P18511","Vollenberg, Brigitte","Buch","VerfasserIn Buch","9783941935969",2021
"P11485","Meißner, Luisa","Buch","VerfasserIn Buch","9783903006294",2015
"P3377","Dolatta, Anja","Buch","Sonstige Rolle Buch","9783940691705",2015
"P10909","Macho, Günther","Buch","Sonstige Rolle Buch","9783942229463",2011
"P2840","Cora, S.","Buch","VerfasserIn Buch","9783347898851",2023
"P7789","Jablinski, Anke","Buch","VerfasserIn Buch","9783957653451",2023
"P8417","Kautz, Alexander","Buch","VerfasserIn Buch","9783903161870",2022
"P16812","Spandl, Liliane W.","Buch","HerausgeberIn Buch","9783981763348",2017
"P1672","Blue, Fricky","Buch","Sonstige Rolle Buch","9783754918692",2021
"P13749","R.G. Fischer Verlag","Buch","VerlegerIn Buch","9783830196341",2020
"P17054","Steil, Gerhard P.","Buch","Sonstige Rolle Buch","9783957200211",2014
"P9252","Krajewski, Annabelle","Buch","VerfasserIn Buch","9783957203199",2021
"P4272","Feldler, Renate","Buch","VerfasserIn Buch","9783899505528",2010
"P17975","Toifl, Evelyn","Buch","Sonstige Rolle Buch","9783942229326",2011
"P17644","Tal, Talira","Buch","Sonstige Rolle Buch","9783942229746",2012
"P15022","Sauer, Gerhard","Buch","VerfasserIn Buch","9783347368385",2021
"P17112","Steinfellner, Marion","Buch","Sonstige Rolle Buch","9783902717320",2016
"P15426","Schmid, Gabi","Buch","Unklare Rolle Buch","9783746960432",2018
"P8612","Kickers, Carola","Buch","Sonstige Rolle Buch","9783942229364",2011
"P14307","Rief-Mohs, Gabriele","Buch","VerfasserIn Buch","9783940857064",2010
"P8775","Kleber, Bernd","Buch","VerfasserIn Buch","9783347745193",2023
"P15768","Schorat, Wolfgang","Buch","VerfasserIn Buch","9783932209079",2011
"P145","Ahlers, Rolf","Buch","HerausgeberIn Buch","9783932030475",2008
"P15758","Schon, Jenny","Buch","VerfasserIn Buch","9783866857391",2019
"P1257","Bereuter, Zita","Buch","HerausgeberIn Buch","9783903422384",2023
"P8310","Kappeler, Roger","Buch","VerfasserIn Buch","9783758310928",2023
"P6290","Hanf, Elfriede","Buch","VerfasserIn Buch","9783957443854",2015
"P18742","Walther, J. Monika","Buch","VerfasserIn Buch","9783866853515",2012
"P6978","Hetterich, Irmgard","Buch","VerfasserIn Buch","9783842379831",2011
"P7070","Hiller, Jakob","Buch","VerlegerIn Buch","9783200037502",2014
"P113","Adler, H. G.","Buch","VerfasserIn Buch","9783854098133",2020
"P2730","Chriss, Rosario","Buch","VerfasserIn Buch","9783903161238",2016
"P15947","Schulz, Oliver","Buch","VerfasserIn Buch","9783869400334",2020
"P16541","Siegmund, Fabienne","Buch","HerausgeberIn Buch","9783940036124",2012
"P14525","Rose, Uschi","Buch","VerfasserIn Buch","9783939442943",2014
"P8804","Klein, Melanie","Buch","VerfasserIn Buch","9783752949667",2020
"P2266","Buchmann, Anja","Buch","VerfasserIn Buch","9783741845826",2016
"P9474","Kruppa, Hans","Buch","Unklare Rolle Buch","9783649644460",2023
"P12888","Overath, Angelika","Buch","VerfasserIn Buch","9783630875583",2017
"P16508","Sickel, Nele","Buch","VerfasserIn Buch","9783906829326",2017
"P7672","Hülswitt, Tobias","Buch","HerausgeberIn Buch","9783755735687",2021
"P11981","Multhaupt, Hermann","Buch","VerfasserIn Buch","9783943380507",2016
"P17540","Sunitsch, Nicole","Buch","Unklare Rolle Buch","9783751978200",2020
"P8411","Kauntz, Walter-Georg","Buch","VerfasserIn Buch","9783944529578",2015
"P13491","Polnik, Aaron","Buch","Sonstige Rolle Buch","9783942229487",2011
"P5187","Gerber, Georg","Literaturwettbewerb Ausgabe","Jurymitglied","WA124",2012
"P8816","Kleine Stevermüer, Ursula","Buch","VerfasserIn Buch","9783960082637",2016
"P15605","Schmoll, Friedemann","Buch","HerausgeberIn Buch","9783940086525",2009
"P16770","Sonnenberg, Anja","Buch","Sonstige Rolle Buch","9783957200723",2015
"P3828","Eisel, Sabine","Buch","VerfasserIn Buch","9783741898297",2017
"P6195","Haider, Andreas","Buch","Sonstige Rolle Buch","9783944284804",2014
"P5821","Grünberg, Lilly","Buch","Sonstige Rolle Buch","9783942602532",2014
"P18006","Toso, Karoline","Buch","VerfasserIn Buch","9783941717435",2019
"P2920","Cunis, Reinmar","Buch","Unklare Rolle Buch","9783748517030",2019
"P5597","Grenda, Michaela","Buch","VerfasserIn Buch","9783000326745",2011
"P6185","Hahn, Nikola","Buch","VerfasserIn Buch","9783948486990",2023
"P13520","Porta, Marcel","Buch","VerfasserIn Buch","9781522876564",2016
"P5313","Gitzinger-Albrecht, Inez","Buch","VerfasserIn Buch","9783735722232",2014
"P9402","Kreye, Walter A.","Buch","VerfasserIn Buch","9783956513107",2021
"P15973","Schulzke, Amandara M.","Buch","HerausgeberIn Buch","9783862827633",2020
"P10815","Lösken, Uta","Buch","Unklare Rolle Buch","9783748108399",2018
"P13253","Pfeiffer, Angie","Buch","Sonstige Rolle Buch","9783944284347",2014
"P19188","Werthe, BennY","Buch","Sonstige Rolle Buch","9783942229333",2011
"P315","Amerein, R. M.","Buch","VerfasserIn Buch","9783754673515",2022
"P17704","Tea Loewe, Tea","Buch","VerfasserIn Buch","9783967411799",2022
"P10800","Lödl, Martin","Buch","VerfasserIn Buch","9783950101096",2011
"P14335","Riese, Gerd","Buch","VerfasserIn Buch","9783921897676",2012
"P11534","Menzel, Alwine","Buch","VerfasserIn Buch","9783981406320",2010
"P19180","Werner, Renate","Buch","VerlegerIn Buch","9798603855943",2020
"P14692","Rulgrok, Fionn","Buch","Sonstige Rolle Buch","9783950355734",2014
"P8662","Kindermann, Magret","Buch","HerausgeberIn Buch","9783755796787",2022
"P18194","Ucher, Holger","Buch","VerfasserIn Buch","9783936536744",2013
"P757","Ballhausen, Thomas","Buch","HerausgeberIn Buch","9783707607055",2020
"P5602","Gretter, Susanne","Buch","HerausgeberIn Buch","9783458359616",2013
"P12165","Müller, Michael","Buch","HerausgeberIn Buch","9783905678543",2017
"P7310","Holmer, Simone","Buch","Sonstige Rolle Buch","9783942229579",2012
"P6121","Hackett, Pete","Buch","Unklare Rolle Buch","9783752959239",2020
"P4743","Friedrich, Claudia","Buch","Sonstige Rolle Buch","9783923461905",2013
"P18408","Vetter, Elfie A.","Buch","VerfasserIn Buch","9783939321521",2013
"P4698","Frey, Dennis","Buch","Sonstige Rolle Buch","9783942229678",2012
"P4869","Fuchs, Margarita","Buch","VerfasserIn Buch","9783904068208",2020
"P3787","Eichenberger, René","Buch","VerfasserIn Buch","9783734577765",2016
"P4074","Esselborn, Hans","Buch","HerausgeberIn Buch","9783957652195",2020
"P2433","Böcking, Werner","Buch","VerfasserIn Buch","9783868585407",2010
"P18418","Viehstädt, Mira","Buch","Sonstige Rolle Buch","9783863320058",2012
"P8908","Kluge, Thomas","Buch","HerausgeberIn Buch","9783458193135",2009
"P13506","Pooschke, Hilde","Buch","VerlegerIn Buch","9783000096969",2014
